ZIPCODE,TRX_AMT_SUM,TRX_AMT_AVG,TRX_CT,STATE
87194,125.0,62.5,2,NM
87195,200.0,200.0,1,NM
87199,70.78,35.39,2,NM
87301,4138.36,48.68658823529412,85,NM
87305,2509.1100000000006,36.89867647058824,68,NM
87310,361.58,60.26333333333333,6,NM
87311,1328.37,73.79833333333333,18,NM
87312,6.93,6.93,1,NM
87313,963.65,40.15208333333333,24,NM
87315,368.24,368.24,1,NM
87316,220.17000000000002,27.521250000000002,8,NM
87317,261.04,26.104000000000003,10,NM
87319,139.97999999999996,12.725454545454541,11,NM
87321,1898.17,90.38904761904762,21,NM
87322,12.49,3.1225,4,NM
87323,710.4,50.74285714285714,14,NM
87323,710.4,50.74285714285714,14,NM
87325,709.3,47.28666666666666,15,NM
87326,180.57000000000002,25.79571428571429,7,NM
87327,3566.1099999999988,64.83836363636361,55,NM
87328,65.93,21.97666666666667,3,NM
87347,56.870000000000005,28.435000000000002,2,NM
87357,355.3900000000001,35.53900000000001,10,NM
87364,236.22,47.244,5,NM
87401,10068.899999999994,55.938333333333304,180,NM
87402,5178.0599999999995,86.30099999999999,60,NM
87410,4068.0799999999986,41.93896907216493,97,NM
87412,204.76999999999998,40.95399999999999,5,NM
87413,5985.05,61.70154639175258,97,NM
87415,781.99,60.153076923076924,13,NM
87416,513.4499999999999,28.524999999999995,18,NM
87417,1423.6699999999998,43.141515151515144,33,NM
87418,846.5500000000001,120.9357142857143,7,NM
87420,1519.2999999999997,60.77199999999999,25,NM
87421,226.25999999999996,28.282499999999995,8,NM
87455,96.09,48.045,2,NM
87461,239.57,59.8925,4,NM
87499,654.95,36.38611111111111,18,NM
87501,2147.2499999999995,63.15441176470587,34,NM
87502,333.99,83.4975,4,NM
87504,121.71,121.71,1,NM
87505,7200.76,91.14886075949367,79,NM
87506,2383.6000000000004,66.21111111111112,36,NM
87507,3874.1099999999997,38.35752475247524,101,NM
87508,1531.31,54.68964285714286,28,NM
87510,10.9,10.9,1,NM
87511,100.38,33.46,3,NM
87513,96.4,48.2,2,NM
87514,148.94,74.47,2,NM
87518,38.65,38.65,1,NM
87519,218.84,109.42,2,NM
87521,105.07,105.07,1,NM
87522,1850.18,205.57555555555555,9,NM
87522,1850.18,205.57555555555555,9,NM
87523,45.89,22.945,2,NM
87524,14.36,14.36,1,NM
87525,12.09,12.09,1,NM
87527,28.5,14.25,2,NM
87528,159.82,53.27333333333333,3,NM
87529,472.04,52.44888888888889,9,NM
87532,447.28000000000003,21.29904761904762,21,NM
87532,447.28000000000003,21.29904761904762,21,NM
87535,205.87,34.31166666666667,6,NM
87535,205.87,34.31166666666667,6,NM
87537,182.5,60.833333333333336,3,NM
87538,6.69,6.69,1,NM
87540,41.01,41.01,1,NM
87544,6486.269999999999,79.10085365853656,82,NM
87544,6486.269999999999,79.10085365853656,82,NM
87547,1915.1200000000001,53.19777777777778,36,NM
87549,69.25999999999999,23.086666666666662,3,NM
87551,3.4,3.4,1,NM
87552,5.38,2.69,2,NM
87552,5.38,2.69,2,NM
87556,222.92000000000002,31.845714285714287,7,NM
87557,2359.45,87.38703703703703,27,NM
87558,351.95,50.278571428571425,7,NM
87560,208.17000000000002,52.042500000000004,4,NM
87562,118.12,59.06,2,NM
87565,200.74,66.91333333333334,3,NM
87566,22.619999999999997,11.309999999999999,2,NM
87567,103.44,34.48,3,NM
87569,305.93,101.97666666666667,3,NM
87571,1137.7,36.7,31,NM
87574,60.08,30.04,2,NM
87577,94.68,31.560000000000002,3,NM
87578,4.77,4.77,1,NM
87579,62.68,31.34,2,NM
87582,27.11,27.11,1,NM
87592,37.93,37.93,1,NM
87594,166.0,83.0,2,NM
87701,4132.899999999999,55.84999999999998,74,NM
87711,137.86,68.93,2,NM
87711,137.86,68.93,2,NM
87713,129.5,129.5,1,NM
87715,9.61,9.61,1,NM
87718,37.51,37.51,1,NM
87722,53.12,53.12,1,NM
87723,80.0,80.0,1,NM
87724,100.0,50.0,2,NM
87732,102.21000000000001,51.105000000000004,2,NM
87733,163.36,163.36,1,NM
87736,342.39000000000004,85.59750000000001,4,NM
87740,8.67,8.67,1,NM
87742,230.16,230.16,1,NM
87745,1021.5,170.25,6,NM
87747,14.76,7.38,2,NM
87752,24.11,24.11,1,NM
87752,24.11,24.11,1,NM
87753,7.05,3.525,2,NM
87801,97.56,32.52,3,NM
87825,164.97,164.97,1,NM
87829,184.74,92.37,2,NM
87901,209.76,69.92,3,NM
87930,31.52,31.52,1,NM
87936,103.13,103.13,1,NM
88001,182.49,26.07,7,NM
88004,3.24,3.24,1,NM
88005,154.67,19.33375,8,NM
88007,332.5,83.125,4,NM
88008,6.86,6.86,1,NM
88011,63.74,12.748000000000001,5,NM
88012,283.9599999999999,56.79199999999999,5,NM
88013,12.07,12.07,1,NM
88022,22.01,11.005,2,NM
88023,939.2099999999999,44.72428571428571,21,NM
88026,618.34,77.2925,8,NM
88028,350.28,116.75999999999999,3,NM
88029,400.23999999999995,80.04799999999999,5,NM
88030,2544.830000000001,39.15123076923078,65,NM
88031,200.39000000000001,50.097500000000004,4,NM
88032,1.0,1.0,1,NM
88034,13.72,13.72,1,NM
88038,45.32,45.32,1,NM
88041,284.91999999999996,142.45999999999998,2,NM
88043,298.46,49.74333333333333,6,NM
88044,0.0,0.0,1,NM
88046,103.6,51.8,2,NM
88048,55.42,55.42,1,NM
88049,110.91,55.455,2,NM
88061,2079.85,54.732894736842105,38,NM
88062,511.93000000000006,39.37923076923077,13,NM
88063,73.24,73.24,1,NM
88065,139.23,139.23,1,NM
88081,21.32,7.1066666666666665,3,NM
88081,21.32,7.1066666666666665,3,NM
88101,697.05,58.0875,12,NM
88102,300.0,300.0,1,NM
88116,52.89,26.445,2,NM
88116,52.89,26.445,2,NM
88118,140.0,140.0,1,NM
88118,140.0,140.0,1,NM
88119,1.91,1.91,1,NM
88130,2828.5600000000004,36.26358974358975,78,NM
88130,2828.5600000000004,36.26358974358975,78,NM
88135,812.96,406.48,2,NM
88135,812.96,406.48,2,NM
88136,15.0,15.0,1,NM
88201,147.34999999999997,24.558333333333326,6,NM
88202,42.78,42.78,1,NM
88203,70.69,23.563333333333333,3,NM
88210,470.57,47.057,10,NM
88220,561.3199999999999,51.029090909090904,11,NM
88230,40.86,40.86,1,NM
88231,385.64000000000004,128.54666666666668,3,NM
88232,178.13,59.376666666666665,3,NM
88240,891.9200000000001,35.6768,25,NM
88241,689.84,229.9466666666667,3,NM
88242,253.0,50.6,5,NM
88256,46.33,23.165,2,NM
88260,335.44,55.906666666666666,6,NM
88265,81.06,81.06,1,NM
88310,779.04,97.38,8,NM
88330,127.93,42.64333333333334,3,NM
88345,116.44,116.44,1,NM
88355,1.25,1.25,1,NM
88401,110.31,110.31,1,NM
88415,1.0,1.0,1,NM
88415,1.0,1.0,1,NM
89002,996.9299999999998,124.61624999999998,8,NV
89005,136.2,45.4,3,NV
89009,29.72,29.72,1,NV
89011,282.98,25.725454545454546,11,NV
89012,110.15,27.5375,4,NV
89014,18.77,3.1283333333333334,6,NV
89015,164.31,32.862,5,NV
89027,1168.84,116.88399999999999,10,NV
89029,44.120000000000005,14.706666666666669,3,NV
89030,0.0,0.0,1,NV
89031,174.05,29.008333333333336,6,NV
89032,995.65,99.565,10,NV
89043,29.0,29.0,1,NV
89044,206.91,51.7275,4,NV
89048,130.65,65.325,2,NV
89052,985.52,82.12666666666667,12,NV
89060,42.06,21.03,2,NV
89074,1040.51,86.70916666666666,12,NV
89081,902.8100000000001,180.562,5,NV
89084,6801.85,1133.6416666666667,6,NV
89085,19.0,19.0,1,NV
89086,43.75,43.75,1,NV
89101,439.05999999999995,73.17666666666666,6,NV
89102,1313.74,164.2175,8,NV
89103,874.6700000000001,109.33375000000001,8,NV
89104,322.78,40.3475,8,NV
89106,587.3,195.76666666666665,3,NV
89107,373.91999999999996,31.159999999999997,12,NV
89108,1197.47,92.11307692307693,13,NV
89109,700.0,700.0,1,NV
89110,348.65,49.80714285714286,7,NV
89112,9.64,9.64,1,NV
89113,169.94,42.485,4,NV
89115,226.97,22.697,10,NV
89117,1382.01,106.30846153846154,13,NV
89118,1618.43,202.30375,8,NV
89119,284.6,40.65714285714286,7,NV
89120,219.68,27.46,8,NV
89121,1223.3600000000001,135.9288888888889,9,NV
89122,183.45000000000002,30.575000000000003,6,NV
89123,1702.65,170.26500000000001,10,NV
89128,1043.67,86.97250000000001,12,NV
89129,733.0600000000001,52.361428571428576,14,NV
89130,1519.93,168.88111111111112,9,NV
89131,535.6600000000001,53.56600000000001,10,NV
89134,148.01,49.336666666666666,3,NV
89135,418.45,69.74166666666666,6,NV
89137,100.0,100.0,1,NV
89138,68.0,68.0,1,NV
89139,224.32999999999998,56.082499999999996,4,NV
89140,37.97,37.97,1,NV
89141,276.39,69.0975,4,NV
89142,42.87,14.29,3,NV
89143,19.37,19.37,1,NV
89144,73.09,18.2725,4,NV
89145,195.7,39.14,5,NV
89146,223.26000000000002,74.42,3,NV
89147,1086.1699999999998,120.68555555555554,9,NV
89148,219.34,27.4175,8,NV
89149,228.02999999999997,32.575714285714284,7,NV
89155,40.0,40.0,1,NV
89156,188.53,26.93285714285714,7,NV
89162,500.0,500.0,1,NV
89166,132.01,22.001666666666665,6,NV
89169,76.46,38.23,2,NV
89178,164.87,32.974000000000004,5,NV
89179,300.0,150.0,2,NV
89183,1467.98,183.4975,8,NV
89310,43.4,43.4,1,NV
89316,83.04,83.04,1,NV
89403,56.98,56.98,1,NV
89403,56.98,56.98,1,NV
89406,271.31,38.75857142857143,7,NV
89406,271.31,38.75857142857143,7,NV
89407,10.53,10.53,1,NV
89408,12.600000000000001,6.300000000000001,2,NV
89408,12.600000000000001,6.300000000000001,2,NV
89410,521.73,57.97,9,NV
89415,124.00999999999999,62.004999999999995,2,NV
89423,283.13,56.626,5,NV
89423,283.13,56.626,5,NV
89429,49.02,12.255,4,NV
89433,134.32999999999998,67.16499999999999,2,NV
89434,553.31,79.0442857142857,7,NV
89434,553.31,79.0442857142857,7,NV
89436,3329.9700000000003,475.71000000000004,7,NV
89439,74.67,74.67,1,NV
89441,18.01,9.005,2,NV
89444,21.810000000000002,7.2700000000000005,3,NV
89444,21.810000000000002,7.2700000000000005,3,NV
89447,6.41,6.41,1,NV
89448,422.49,105.6225,4,NV
89449,559.99,279.995,2,NV
89460,241.39,34.48428571428571,7,NV
89502,395.31,79.062,5,NV
89503,97.47,19.494,5,NV
89505,68.0,68.0,1,NV
89506,2.99,2.99,1,NV
89508,58.01,19.336666666666666,3,NV
89508,58.01,19.336666666666666,3,NV
89509,581.9300000000001,72.74125000000001,8,NV
89511,518.99,103.798,5,NV
89512,214.57,53.6425,4,NV
89521,315.94000000000005,78.98500000000001,4,NV
89521,315.94000000000005,78.98500000000001,4,NV
89523,196.37000000000003,28.052857142857146,7,NV
89533,64.17,32.085,2,NV
89701,126.92,25.384,5,NV
89701,126.92,25.384,5,NV
89703,155.49,77.745,2,NV
89703,155.49,77.745,2,NV
89704,45.82,22.91,2,NV
89705,100.93,33.64333333333334,3,NV
89705,100.93,33.64333333333334,3,NV
89706,218.68,72.89333333333333,3,NV
89706,218.68,72.89333333333333,3,NV
89801,30.05,30.05,1,NV
89820,16.07,16.07,1,NV
89820,16.07,16.07,1,NV
90001,856.5500000000001,65.88846153846154,13,CA
90002,1447.7599999999998,160.8622222222222,9,CA
90003,1134.37,66.72764705882352,17,CA
90004,3471.6299999999987,216.97687499999992,16,CA
90005,691.68,115.27999999999999,6,CA
90006,153.43,30.686,5,CA
90007,136.28,22.713333333333335,6,CA
90008,566.8000000000001,62.97777777777779,9,CA
90009,13.48,13.48,1,CA
90010,209.35,69.78333333333333,3,CA
90011,1909.01,76.3604,25,CA
90012,60.28,15.07,4,CA
90013,9.49,4.745,2,CA
90014,63.099999999999994,21.03333333333333,3,CA
90015,172.07999999999998,28.679999999999996,6,CA
90016,364.66,33.150909090909096,11,CA
90017,541.02,67.6275,8,CA
90018,720.17,51.440714285714286,14,CA
90019,413.86,25.86625,16,CA
90020,186.39,20.709999999999997,9,CA
90021,1.0,1.0,1,CA
90022,494.21000000000004,49.42100000000001,10,CA
90023,180.58,25.79714285714286,7,CA
90024,274.16,137.08,2,CA
90025,979.66,75.35846153846154,13,CA
90026,876.8900000000001,58.45933333333334,15,CA
90027,139.78,34.945,4,CA
90028,219.52,27.44,8,CA
90029,113.88999999999999,18.981666666666666,6,CA
90031,63.27,31.635,2,CA
90032,599.99,31.57842105263158,19,CA
90033,305.94,33.99333333333333,9,CA
90034,672.1,35.373684210526314,19,CA
90035,121.32999999999998,24.266,5,CA
90036,4238.08,264.88,16,CA
90037,912.49,65.17785714285715,14,CA
90038,774.6200000000001,70.42000000000002,11,CA
90039,211.48000000000002,42.29600000000001,5,CA
90040,421.75,105.4375,4,CA
90041,1624.03,324.806,5,CA
90042,291.59000000000003,20.827857142857145,14,CA
90043,875.6100000000001,41.69571428571429,21,CA
90044,1583.8700000000001,49.495937500000004,32,CA
90045,1533.5,90.20588235294117,17,CA
90046,132.86,18.98,7,CA
90047,734.8400000000001,33.401818181818186,22,CA
90048,10465.999999999998,1308.2499999999998,8,CA
90049,2505.3900000000003,626.3475000000001,4,CA
90056,420.08,105.02,4,CA
90057,183.31,36.662,5,CA
90058,43.04,43.04,1,CA
90059,267.03,33.37875,8,CA
90061,184.53000000000003,30.755000000000006,6,CA
90062,773.31,51.553999999999995,15,CA
90063,311.51000000000005,31.151000000000003,10,CA
90064,2865.4300000000003,150.81210526315792,19,CA
90065,656.8299999999999,93.83285714285714,7,CA
90066,1334.3000000000002,53.37200000000001,25,CA
90067,32.9,8.225,4,CA
90068,280.92,140.46,2,CA
90069,14107.78,3526.945,4,CA
90070,7.22,7.22,1,CA
90077,63.37,31.685,2,CA
90078,76.6,76.6,1,CA
90081,50.0,50.0,1,CA
90083,13.13,13.13,1,CA
90094,16.29,8.145,2,CA
90201,217.79,21.779,10,CA
90210,71.55000000000001,17.887500000000003,4,CA
90211,69.6,34.8,2,CA
90212,961.63,120.20375,8,CA
90220,495.6000000000001,21.547826086956526,23,CA
90221,1426.73,50.95464285714286,28,CA
90222,366.35999999999996,36.635999999999996,10,CA
90224,22.34,22.34,1,CA
90230,711.2400000000001,47.41600000000001,15,CA
90231,22.25,22.25,1,CA
90232,98.47999999999999,24.619999999999997,4,CA
90239,300.0,300.0,1,CA
90240,1783.2600000000002,137.17384615384617,13,CA
90241,363.06000000000006,33.00545454545455,11,CA
90242,1050.58,52.528999999999996,20,CA
90245,380.67,42.29666666666667,9,CA
90247,1339.1899999999998,70.4836842105263,19,CA
90248,206.44,41.288,5,CA
90249,800.52,66.71,12,CA
90250,885.75,38.51086956521739,23,CA
90254,364.04999999999995,72.80999999999999,5,CA
90255,775.9800000000001,51.732000000000006,15,CA
90260,314.31,28.573636363636364,11,CA
90262,1535.6399999999999,76.782,20,CA
90265,637.96,159.49,4,CA
90265,637.96,159.49,4,CA
90266,611.7099999999999,76.46374999999999,8,CA
90270,18.75,9.375,2,CA
90272,396.76,36.06909090909091,11,CA
90274,1843.9299999999998,368.78599999999994,5,CA
90275,204.11,29.15857142857143,7,CA
90277,402.51,30.962307692307693,13,CA
90278,581.24,44.71076923076923,13,CA
90280,1084.8000000000002,40.177777777777784,27,CA
90290,82.93,41.465,2,CA
90291,1853.83,231.72875,8,CA
90292,168.33,21.04125,8,CA
90293,29.43,14.715,2,CA
90301,345.42,43.1775,8,CA
90302,334.85,33.485,10,CA
90303,538.5800000000002,33.66125000000001,16,CA
90304,71.32,17.83,4,CA
90305,152.02999999999997,21.718571428571426,7,CA
90309,400.0,400.0,1,CA
90401,380.19,126.73,3,CA
90402,52.769999999999996,17.59,3,CA
90403,136.87,22.811666666666667,6,CA
90404,588.9100000000001,58.891000000000005,10,CA
90405,873.12,45.95368421052632,19,CA
90406,0.0,0.0,1,CA
90501,644.64,58.60363636363636,11,CA
90502,202.1,50.525,4,CA
90503,1450.04,181.255,8,CA
90504,381.83000000000004,76.36600000000001,5,CA
90505,421.25,52.65625,8,CA
90601,403.07000000000005,26.871333333333336,15,CA
90602,105.32000000000001,17.553333333333335,6,CA
90603,221.60999999999999,31.658571428571427,7,CA
90604,522.7300000000001,52.27300000000001,10,CA
90605,811.05,62.388461538461534,13,CA
90606,162.41000000000003,18.04555555555556,9,CA
90620,593.3900000000001,28.25666666666667,21,CA
90621,193.02,32.17,6,CA
90623,431.0400000000001,71.84000000000002,6,CA
90623,431.0400000000001,71.84000000000002,6,CA
90630,1156.23,46.2492,25,CA
90630,1156.23,46.2492,25,CA
90631,1194.55,85.325,14,CA
90631,1194.55,85.325,14,CA
90638,230.11,16.43642857142857,14,CA
90638,230.11,16.43642857142857,14,CA
90639,35.61,35.61,1,CA
90640,489.93000000000006,30.620625000000004,16,CA
90650,1495.3400000000004,28.21396226415095,53,CA
90651,0.0,0.0,1,CA
90660,553.3299999999999,32.54882352941176,17,CA
90670,391.97,65.32833333333333,6,CA
90680,54.89,18.296666666666667,3,CA
90701,904.31,129.18714285714285,7,CA
90703,514.1200000000001,30.242352941176478,17,CA
90704,61.64,61.64,1,CA
90706,3651.169999999999,55.32075757575756,66,CA
90707,6.77,6.77,1,CA
90710,245.07,30.63375,8,CA
90711,0.78,0.78,1,CA
90712,3399.309999999998,72.32574468085103,47,CA
90713,1828.96,37.325714285714284,49,CA
90714,15.7,15.7,1,CA
90715,989.0600000000001,39.562400000000004,25,CA
90716,168.96,24.13714285714286,7,CA
90717,280.93,31.214444444444446,9,CA
90720,179.89,19.987777777777776,9,CA
90723,1371.5100000000002,48.98250000000001,28,CA
90731,1254.75,89.625,14,CA
90732,254.16,63.54,4,CA
90740,983.9999999999997,54.66666666666665,18,CA
90744,393.11,35.73727272727273,11,CA
90745,601.19,37.574375,16,CA
90746,565.8800000000001,37.72533333333334,15,CA
90748,74.99,74.99,1,CA
90749,34.42,34.42,1,CA
90755,294.31,24.525833333333335,12,CA
90801,210.99,105.495,2,CA
90802,3082.09,77.05225,40,CA
90803,1647.62,47.07485714285714,35,CA
90804,3509.419999999999,53.99107692307691,65,CA
90805,3489.0099999999993,36.72642105263157,95,CA
90806,5382.48,78.00695652173913,69,CA
90807,3452.74,60.574385964912274,57,CA
90808,4383.079999999999,65.41910447761192,67,CA
90808,4383.079999999999,65.41910447761192,67,CA
90809,25.0,25.0,1,CA
90810,2309.57,62.42081081081081,37,CA
90813,3350.5799999999995,69.80375,48,CA
90814,914.0799999999999,57.129999999999995,16,CA
90815,12713.29,239.8733962264151,53,CA
91001,204.25000000000003,40.85000000000001,5,CA
91006,421.22,70.20333333333333,6,CA
91007,65.93,13.186000000000002,5,CA
91008,61.48,61.48,1,CA
91010,1501.5799999999997,214.51142857142852,7,CA
91016,474.21999999999997,47.422,10,CA
91017,66.32,33.16,2,CA
91020,100.26,33.42,3,CA
91024,821.37,117.33857142857143,7,CA
91030,127.68,25.536,5,CA
91040,363.46,363.46,1,CA
91042,135.45,19.349999999999998,7,CA
91101,154.58,17.175555555555558,9,CA
91103,219.90000000000003,36.650000000000006,6,CA
91104,329.23,29.930000000000003,11,CA
91105,99.78999999999999,49.894999999999996,2,CA
91106,196.56,65.52,3,CA
91107,296.15999999999997,32.906666666666666,9,CA
91108,84.58,84.58,1,CA
91202,44.84,14.946666666666667,3,CA
91203,10.71,5.355,2,CA
91204,61.0,20.333333333333332,3,CA
91205,63.36,21.12,3,CA
91206,52.35999999999999,10.471999999999998,5,CA
91214,249.05,49.81,5,CA
91301,86.46000000000001,17.292,5,CA
91302,810.4999999999999,101.31249999999999,8,CA
91303,189.83,23.72875,8,CA
91304,2566.49,150.97,17,CA
91304,2566.49,150.97,17,CA
91306,856.51,95.16777777777777,9,CA
91307,429.74,71.62333333333333,6,CA
91307,429.74,71.62333333333333,6,CA
91311,621.05,44.36071428571428,14,CA
91311,621.05,44.36071428571428,14,CA
91313,45.98,45.98,1,CA
91316,366.22999999999996,52.318571428571424,7,CA
91320,106.57,21.314,5,CA
91321,841.1400000000001,84.114,10,CA
91324,265.75,66.4375,4,CA
91325,62.970000000000006,10.495000000000001,6,CA
91326,1299.1700000000003,108.2641666666667,12,CA
91331,1065.52,39.4637037037037,27,CA
91335,3411.09,155.04954545454547,22,CA
91340,130.16,26.032,5,CA
91342,1233.3600000000001,61.668000000000006,20,CA
91343,612.5400000000001,61.254000000000005,10,CA
91344,2021.9699999999998,91.90772727272726,22,CA
91345,129.1,32.275,4,CA
91350,1043.44,61.37882352941177,17,CA
91351,328.18999999999994,46.8842857142857,7,CA
91352,3067.08,438.1542857142857,7,CA
91353,100.0,100.0,1,CA
91354,1069.2500000000002,76.37500000000001,14,CA
91355,972.61,97.261,10,CA
91356,373.12,33.92,11,CA
91357,43.76,14.586666666666666,3,CA
91360,336.17,37.352222222222224,9,CA
91361,807.05,134.50833333333333,6,CA
91361,807.05,134.50833333333333,6,CA
91362,131.76,21.959999999999997,6,CA
91362,131.76,21.959999999999997,6,CA
91364,263.18,37.597142857142856,7,CA
91367,587.5,65.27777777777777,9,CA
91377,75.9,37.95,2,CA
91381,190.81,47.7025,4,CA
91384,473.83,59.22875,8,CA
91387,844.87,49.698235294117644,17,CA
91390,667.24,60.658181818181816,11,CA
91392,9.08,9.08,1,CA
91394,11.75,11.75,1,CA
91396,2.1,2.1,1,CA
91401,606.7,86.67142857142858,7,CA
91402,1250.21,65.80052631578947,19,CA
91403,446.59999999999997,89.32,5,CA
91405,273.52000000000004,27.352000000000004,10,CA
91406,211.98,23.55333333333333,9,CA
91411,203.36,67.78666666666668,3,CA
91423,175.75,58.583333333333336,3,CA
91436,44.0,14.666666666666666,3,CA
91501,31.05,10.35,3,CA
91502,61.71,20.57,3,CA
91504,346.65,69.33,5,CA
91505,2755.94,551.188,5,CA
91506,1000.0,500.0,2,CA
91510,10.0,10.0,1,CA
91601,320.11,32.011,10,CA
91602,48.980000000000004,12.245000000000001,4,CA
91603,9.69,9.69,1,CA
91604,102.58999999999999,51.294999999999995,2,CA
91605,198.92999999999998,28.418571428571425,7,CA
91606,773.3,128.88333333333333,6,CA
91607,30.15,7.5375,4,CA
91701,490.46000000000004,44.58727272727273,11,CA
91702,1179.94,58.997,20,CA
91706,1020.9099999999999,40.8364,25,CA
91708,628.9,57.17272727272727,11,CA
91708,628.9,57.17272727272727,11,CA
91709,586.23,30.85421052631579,19,CA
91709,586.23,30.85421052631579,19,CA
91710,2158.58,98.11727272727272,22,CA
91710,2158.58,98.11727272727272,22,CA
91711,618.62,88.37428571428572,7,CA
91722,542.2900000000001,36.15266666666667,15,CA
91723,881.9100000000001,58.794000000000004,15,CA
91724,326.99,23.356428571428573,14,CA
91729,249.99,124.995,2,CA
91730,1463.3600000000001,63.62434782608696,23,CA
91731,1047.2900000000002,58.18277777777779,18,CA
91732,1716.53,66.02038461538461,26,CA
91733,855.61,42.7805,20,CA
91734,138.42,138.42,1,CA
91737,485.64,69.37714285714286,7,CA
91739,356.09,44.51125,8,CA
91740,363.37,45.42125,8,CA
91741,377.02,31.418333333333333,12,CA
91743,1.0,1.0,1,CA
91744,2772.2499999999995,95.59482758620688,29,CA
91745,1279.1499999999999,91.36785714285713,14,CA
91746,983.18,61.44875,16,CA
91748,57.56,11.512,5,CA
91750,1119.9,43.073076923076925,26,CA
91752,1593.5499999999995,75.88333333333331,21,CA
91752,1593.5499999999995,75.88333333333331,21,CA
91754,157.45,22.49285714285714,7,CA
91755,257.64,85.88,3,CA
91761,1313.3200000000002,62.53904761904763,21,CA
91762,1111.33,74.08866666666667,15,CA
91763,211.37,26.42125,8,CA
91764,289.42,26.310909090909092,11,CA
91765,1268.26,79.26625,16,CA
91766,793.07,41.740526315789474,19,CA
91766,793.07,41.740526315789474,19,CA
91767,548.15,30.452777777777776,18,CA
91768,360.41999999999996,30.034999999999997,12,CA
91770,970.98,60.68625,16,CA
91773,1480.8200000000002,123.40166666666669,12,CA
91775,17.490000000000002,5.830000000000001,3,CA
91776,315.5,63.1,5,CA
91780,337.09000000000003,30.644545454545458,11,CA
91784,431.0,71.83333333333333,6,CA
91786,682.66,28.444166666666664,24,CA
91786,682.66,28.444166666666664,24,CA
91789,329.69000000000005,47.09857142857144,7,CA
91790,1780.57,84.78904761904762,21,CA
91791,656.5300000000001,41.033125000000005,16,CA
91792,2622.52,291.3911111111111,9,CA
91801,125.59,17.94142857142857,7,CA
91803,141.08,28.216,5,CA
91901,26.02,26.02,1,CA
91902,9.0,9.0,1,CA
91903,165.52,165.52,1,CA
91905,10.76,10.76,1,CA
91910,1126.6399999999999,86.66461538461537,13,CA
91911,1932.8400000000001,214.76000000000002,9,CA
91912,104.55,52.275,2,CA
91913,406.05,36.913636363636364,11,CA
91914,227.44,75.81333333333333,3,CA
91915,231.73,46.346,5,CA
91916,2.16,2.16,1,CA
91934,0.0,0.0,1,CA
91935,46.2,11.55,4,CA
91941,326.23,54.37166666666667,6,CA
91942,308.09000000000003,25.674166666666668,12,CA
91945,140.44,35.11,4,CA
91950,108.22,15.459999999999999,7,CA
91963,35.37,35.37,1,CA
91977,307.70000000000005,61.540000000000006,5,CA
92003,79.96000000000001,39.980000000000004,2,CA
92007,28.479999999999997,14.239999999999998,2,CA
92008,215.70999999999998,30.815714285714282,7,CA
92009,4253.08,708.8466666666667,6,CA
92010,355.47,118.49000000000001,3,CA
92011,156.0,26.0,6,CA
92013,37.0,37.0,1,CA
92014,223.35,55.8375,4,CA
92018,25.0,25.0,1,CA
92019,370.84,37.083999999999996,10,CA
92020,2056.95,205.695,10,CA
92021,1055.81,40.60807692307692,26,CA
92024,358.7,35.87,10,CA
92025,128.45999999999998,21.409999999999997,6,CA
92026,189.86999999999998,23.733749999999997,8,CA
92027,221.82999999999998,31.689999999999998,7,CA
92028,6388.93,255.55720000000002,25,CA
92028,6388.93,255.55720000000002,25,CA
92029,125.0,125.0,1,CA
92033,136.56,136.56,1,CA
92037,2647.7999999999997,441.29999999999995,6,CA
92038,3.45,3.45,1,CA
92040,949.86,79.155,12,CA
92054,106.3,26.575,4,CA
92056,169.38000000000002,15.39818181818182,11,CA
92057,250.71,27.85666666666667,9,CA
92058,113.35,22.669999999999998,5,CA
92064,79.8,39.9,2,CA
92065,931.4099999999999,133.0585714285714,7,CA
92067,148.12,74.06,2,CA
92069,1031.1599999999999,257.78999999999996,4,CA
92071,155.95,31.189999999999998,5,CA
92075,40.89,20.445,2,CA
92078,212.79,53.1975,4,CA
92079,43.1,43.1,1,CA
92081,158.88,39.72,4,CA
92082,3201.9500000000003,457.42142857142863,7,CA
92083,154.41000000000003,25.735000000000003,6,CA
92084,199.44,49.86,4,CA
92085,179.04,179.04,1,CA
92091,11.1,5.55,2,CA
92092,86.29,86.29,1,CA
92101,314.38,26.198333333333334,12,CA
92102,175.08,43.77,4,CA
92103,40.050000000000004,20.025000000000002,2,CA
92104,16.98,16.98,1,CA
92105,217.53,27.19125,8,CA
92106,281.94,40.277142857142856,7,CA
92107,20.86,6.953333333333333,3,CA
92108,69.0,34.5,2,CA
92109,129.27,21.545,6,CA
92110,446.56000000000006,49.61777777777778,9,CA
92111,974.47,162.41166666666666,6,CA
92112,57.01,19.003333333333334,3,CA
92113,20.759999999999998,10.379999999999999,2,CA
92114,76.45,9.55625,8,CA
92115,423.06,35.255,12,CA
92116,276.49,46.08166666666667,6,CA
92117,181.0,30.166666666666668,6,CA
92118,32.3,10.766666666666666,3,CA
92119,209.15,41.83,5,CA
92120,783.87,156.774,5,CA
92121,294.93,147.465,2,CA
92122,669.4399999999999,95.63428571428571,7,CA
92123,3461.0200000000004,384.5577777777778,9,CA
92124,157.66,39.415,4,CA
92126,424.05,60.57857142857143,7,CA
92127,359.72,89.93,4,CA
92128,80.11,16.022,5,CA
